,Order ID,Order Date,Country,City,Branch,Lat,Lng,Customer First Name,Customer Last Name,Email,Phone Number,Category,Sub Category,Item,SalesPerson ID,Quantity,Unit Price,Discount,Status
13765,13762.0,16/6/2023,Egypt,Cairo,cr03,30.0444,31.2357,Faras,Zazana,faras.zazana@mail.com,Tel: 5207601208,Fitness Tracker,Amazfit Bip,Amazfit Bip U Pro,M342,1.0,69.0,6.21,True
13766,13763.0,16/6/2023,USA,Las Vegas,lv01,36.1699,-115.1398,Ailya,Abu adhan,ailya.abu adhan@mail.com,Tel: 5520523576,Digital Camera,Panasonic Lumix,Panasonic Lumix ZS200,F655,1.0,799.0,63.92,True
13767,13764.0,16/6/2023,United Arab Emirates,Dubai,db02,25.2048,55.2708,Ghalib,Shaykh janid,ghalib.shaykh janid@mail.com,Tel: 5972531443,VR Headset,HTC Vive Pro,HTC Vive Pro 2,T682,3.0,1099.0,98.91,True
13768,13765.0,16/6/2023,Saudi Arabia,Jeddah,jd01,21.5433,39.1728,Haithim,Nadir,haithim.nadir@mail.com,Tel: 5247265992,VR Headset,Oculus Rift S,Oculus Rift 2,Z398,1.0,499.0,19.96,False
13769,13766.0,16/6/2023,United Arab Emirates,Abu Dhabi,ad01,24.4539,54.3773,Eala,Alhilaq,eala.alhilaq@mail.com,Tel: 5787674067,Smartwatch,Huawei Watch,Huawei Watch GT 3 Pro,A512,1.0,349.0,0.0,True
13770,13767.0,16/6/2023,Syria,Aleppo,al01,36.2021,37.1343,Eala,Altaynawi,eala.altaynawi@mail.com,Tel: 5180750958,Headphones,Bose SoundSport,Bose SoundSport Free,D767,3.0,179.0,0.0,False
13771,13768.0,16/6/2023,France,Paris,ps01,48.8566,2.3522,Sayf aldiyn,Sariji,sayf aldiyn.sariji@mail.com,Tel: 5988264930,Smartphone,Samsung Galaxy,Galaxy M32,J302,2.0,249.0,44.82,False
13772,13769.0,16/6/2023,USA,New York,ny02,40.7312,-73.9998,Fayaruz,Alkhatib,fayaruz.alkhatib@mail.com,Tel: 5544834407,Headphones,Sony WH,Sony WH-1000XM4,H130,1.0,349.0,34.9,True
13773,13770.0,16/6/2023,Syria,Damascus,ds02,33.5146,36.3084,Rana,Aleabd,rana.aleabd@mail.com,Tel: 5720325342,Smartphone,OnePlus,OnePlus Nord CE 5G,L412,1.0,349.0,6.98,True
13774,13771.0,16/6/2023,Morocco,Casablanca,cs01,33.5731,7.5898,Omar,Altarah,omar.altarah@mail.com,Tel: 5774334447,Laptop,Lenovo ThinkPad,ThinkPad X1 Carbon,Y590,1.0,1499.0,104.93,True
13775,13772.0,16/6/2023,France,Paris,ps01,48.8566,2.3522,Iin,Shrbjy,iin.shrbjy@mail.com,Tel: 5746597819,Tablet,Lenovo Tab,Lenovo Tab P11 Plus,J212,1.0,299.0,29.9,True
13776,13773.0,16/6/2023,United Arab Emirates,Abu Dhabi,ad02,24.4764,54.3705,Husam,Alkfrswsany,husam.alkfrswsany@mail.com,Tel: 5674653360,Fitness Tracker,Huawei Band,Huawei Band 6,B392,1.0,59.0,1.18,False
13777,13774.0,16/6/2023,United Arab Emirates,Abu Dhabi,ad03,24.4539,54.3773,Abdalrahmin,Alnuwri,abdalrahmin.alnuwri@mail.com,Tel: 5324757524,Digital Camera,Olympus OM-D,Olympus OM-D E-M1 Mark III,Y958,1.0,1999.0,139.93,False
13778,13775.0,16/6/2023,Egypt,Cairo,cr03,30.0444,31.2357,Samiah,Jadid,samiah.jadid@mail.com,Tel: 5602844410,VR Headset,HTC Vive,HTC Vive Pro,A608,5.0,799.0,399.5,True
13779,13776.0,16/6/2023,Saudi Arabia,Jeddah,jd01,21.5433,39.1728,Husam,Aljabr,husam.aljabr@mail.com,Tel: 5626847968,VR Headset,Samsung Odyssey,Samsung Odyssey G9,C854,1.0,1499.0,119.92,True
13780,13777.0,16/6/2023,Syria,Homs,hs01,34.7326,36.7136,Bima,Almahdi,bima.almahdi@mail.com,Tel: 5903524261,Tablet,Samsung Galaxy Tab,Galaxy Tab S8,F452,1.0,649.0,12.98,False
13781,13778.0,16/6/2023,United Arab Emirates,Abu Dhabi,ad02,24.4764,54.3705,Rama,Jzayrly,rama.jzayrly@mail.com,Tel: 5494935709,VR Headset,Oculus Quest,Oculus Quest 3,Z509,1.0,599.0,59.9,True
13782,13779.0,16/6/2023,USA,Las Vegas,lv01,36.1699,-115.1398,Zunar,Eisaa,zunar.eisaa@mail.com,Tel: 5004974242,Laptop,ASUS ROG,ASUS ROG Flow Z13,N498,1.0,2499.0,24.99,True
13783,13780.0,16/6/2023,Syria,Aleppo,al01,36.2021,37.1343,Fadi,Almunzilijiu,fadi.almunzilijiu@mail.com,Tel: 5876343556,Headphones,Anker Soundcore,Anker Soundcore Life Q30,Y387,1.0,79.0,5.53,True
13784,13781.0,16/6/2023,Saudi Arabia,Aseer,as01,18.2311,42.5004,Muhamad,Shaeban,muhamad.shaeban@mail.com,Tel: 5157566475,Digital Camera,Nikon Coolpix,Nikon Coolpix P1000,Y958,1.0,999.0,29.97,False
13785,13782.0,16/6/2023,USA,New York,ny03,40.7498,-73.9814,Zahir,Hamuwdatan,zahir.hamuwdatan@mail.com,Tel: 5425153526,Headphones,JBL Live,JBL Live 500BT,B206,1.0,99.0,5.94,True
13786,13783.0,16/6/2023,Saudi Arabia,Dammam,dm01,26.3927,49.9777,Ahmad,Qdw,ahmad.qdw@mail.com,Tel: 5453918405,Smartwatch,Garmin Fenix,Garmin Fenix 6S,Y247,1.0,499.0,44.91,True
13787,13784.0,16/6/2023,Syria,Aleppo,al01,36.2021,37.1343,Asra,Alhabash,asra.alhabash@mail.com,Tel: 5186935289,Laptop,Microsoft Surface,Surface Laptop 4,X209,3.0,1299.0,155.88,True
13788,13785.0,16/6/2023,Saudi Arabia,Aseer,as01,18.2311,42.5004,Muhamad,Yasir,muhamad.yasir@mail.com,Tel: 5532275537,Laptop,Apple MacBook,"MacBook Air 13""",Y957,1.0,999.0,19.98,True
13789,13786.0,16/6/2023,Saudi Arabia,Aseer,as01,18.2311,42.5004,Muhamad,Almunajid,muhamad.almunajid@mail.com,Tel: 5679165155,Smart Speaker,JBL Link,JBL Link 500,R385,10.0,249.0,124.5,False
13790,13787.0,16/6/2023,Morocco,Casablanca,cs01,33.5731,7.5898,Ahmad,Alqadi,ahmad.alqadi@mail.com,Tel: 5923076399,VR Headset,Valve Index,Valve Index VR Kit,N077,1.0,999.0,39.96,True
13791,13788.0,16/6/2023,USA,Washington,wh01,38.9072,-77.0369,Qays,Sharif aldaghly,qays.sharif aldaghly@mail.com,Tel: 5871841790,Smartphone,Xiaomi Redmi,Xiaomi Redmi 10,S855,1.0,199.0,9.95,True
13792,13789.0,16/6/2023,Saudi Arabia,Riyadh,rd01,24.7136,46.6753,Darin,Eabuwd,darin.eabuwd@mail.com,Tel: 5941607783,Digital Camera,Panasonic Lumix,Panasonic Lumix GH5,S691,1.0,1299.0,129.9,True
13793,13790.0,16/6/2023,USA,New York,ny03,40.7498,-73.9814,Amjad,Alsyd,amjad.alsyd@mail.com,Tel: 5268513889,Smartphone,OnePlus,OnePlus Nord 2,N507,1.0,399.0,11.97,True
13794,13791.0,16/6/2023,USA,New York,ny01,40.7128,-74.006,Esamat,Saeadat,esamat.saeadat@mail.com,Tel: 5685776762,Smartphone,Samsung Galaxy,Galaxy A52,E274,1.0,399.0,39.9,True
13795,13792.0,16/6/2023,Saudi Arabia,Jeddah,jd03,21.4858,39.1925,Ghada,Abu,ghada.abu@mail.com,Tel: 5613696101,Smartphone,OnePlus,OnePlus 10 Pro,Z125,1.0,999.0,99.9,False
13796,13793.0,16/6/2023,USA,New York,ny03,40.7498,-73.9814,Rasha,Hisan,rasha.hisan@mail.com,Tel: 5669200094,Tablet,Microsoft Surface,Surface Pro 7,Q832,9.0,799.0,503.37,True
13797,13794.0,16/6/2023,Saudi Arabia,Jeddah,jd01,21.5433,39.1728,Basmah,Aldubbas,basmah.aldubbas@mail.com,Tel: 5943215469,Headphones,JBL Live,JBL Live 500BT,X583,1.0,99.0,3.96,True
13798,13795.0,16/6/2023,USA,New York,ny03,40.7498,-73.9814,Batual,Alshahf,batual.alshahf@mail.com,Tel: 5778139615,Headphones,JBL Live,JBL Live 500BT,U646,1.0,99.0,4.95,False
13799,13796.0,16/6/2023,USA,Washington,wh01,38.9072,-77.0369,Ahmad,Shadi alkhiat,ahmad.shadi alkhiat@mail.com,Tel: 5430753654,Smartphone,Apple iPhone,iPhone 12,Y716,1.0,899.0,26.97,True
13800,13797.0,16/6/2023,USA,New York,ny02,40.7312,-73.9998,Danah,Ubuerar,danah.ubuerar@mail.com,Tel: 5046309260,Smartwatch,Garmin Forerunner,Garmin Forerunner 55,J501,1.0,199.0,19.9,True
13801,13798.0,16/6/2023,USA,New York,ny02,40.7312,-73.9998,Rafat,Bradey,rafat.bradey@mail.com,Tel: 5029941607,Laptop,ASUS ROG,ASUS ROG Zephyrus G14,V236,1.0,1299.0,0.0,False
13802,13799.0,16/6/2023,Saudi Arabia,Jeddah,jd02,21.4858,39.1925,Ibrahim,Altawati,ibrahim.altawati@mail.com,Tel: 5257011190,Tablet,Microsoft Surface,Surface Pro 7,C854,13.0,799.0,727.09,False
13803,13800.0,16/6/2023,Morocco,Casablanca,cs01,33.5731,7.5898,Muhamad,Alqadiri,muhamad.alqadiri@mail.com,Tel: 5036006006,Smartphone,Xiaomi Redmi,Xiaomi Redmi 10,J841,1.0,199.0,5.97,False
13804,13801.0,16/6/2023,Saudi Arabia,Jeddah,jd03,21.4858,39.1925,Muhamad,Alghush,muhamad.alghush@mail.com,Tel: 5847281624,Smart Speaker,Amazon Echo Show,Amazon Echo Show 8 (2nd Gen),B966,1.0,129.0,3.87,False
13805,13802.0,16/6/2023,United Arab Emirates,Abu Dhabi,ad02,24.4764,54.3705,Sarih,Alsaed,sarih.alsaed@mail.com,Tel: 5499609161,Smartphone,OnePlus,OnePlus Nord 2,C104,1.0,399.0,11.97,True
13806,13803.0,16/6/2023,USA,Las Vegas,lv01,36.1699,-115.1398,Faras,Alhiwat,faras.alhiwat@mail.com,Tel: 5121942104,Tablet,Samsung Galaxy Tab,Galaxy Tab S8,R389,1.0,649.0,51.92,True
13807,13804.0,16/6/2023,Saudi Arabia,Jeddah,jd02,21.4858,39.1925,Shuruq,Zaydan,shuruq.zaydan@mail.com,Tel: 5136776114,Smart Speaker,JBL Link,JBL Link 20,K964,1.0,99.0,4.95,True
13808,13805.0,16/6/2023,USA,New York,ny01,40.7128,-74.006,Eubay,Alsydawi,eubay.alsydawi@mail.com,Tel: 5843094559,Smartphone,Samsung Galaxy,Galaxy S21 Ultra,W242,2.0,1199.0,119.9,True
13809,13806.0,17/6/2023,Syria,Aleppo,al01,36.2021,37.1343,Faras,Almisri,faras.almisri@mail.com,Tel: 5677145940,Smartwatch,Huawei Watch,Huawei Watch GT 3,Z144,2.0,249.0,44.82,True
13810,13807.0,17/6/2023,Saudi Arabia,Jeddah,jd03,21.4858,39.1925,Malik,Alghan,malik.alghan@mail.com,Tel: 5848530460,Gaming Console,Microsoft Xbox,Xbox Original,R021,1.0,69.0,4.83,False
13811,13808.0,17/6/2023,USA,Las Vegas,lv01,36.1699,-115.1398,Ahmad,Alhamid,ahmad.alhamid@mail.com,Tel: 5444562276,Laptop,Apple MacBook,"MacBook Pro 16""",U470,1.0,2399.0,143.94,True
13812,13809.0,17/6/2023,USA,Washington,wh01,38.9072,-77.0369,Muhamad,Aljasim,muhamad.aljasim@mail.com,Tel: 5253218750,Digital Camera,Panasonic Lumix,Panasonic Lumix S1H,C787,1.0,3499.0,69.98,False
13813,13810.0,17/6/2023,Egypt,Cairo,cr01,30.0444,31.2357,Husayn,Iismaeil,husayn.iismaeil@mail.com,Tel: 5107613872,Laptop,HP Pavilion,HP Pavilion x360,W083,1.0,649.0,19.47,True
13814,13811.0,17/6/2023,USA,New York,ny02,40.7312,-73.9998,Sara,Jameah,sara.jameah@mail.com,Tel: 5615880076,Smart Speaker,Google Nest Hub,Google Nest Hub Max,B966,1.0,229.0,11.45,True
13815,13812.0,17/6/2023,USA,Las Vegas,lv01,36.1699,-115.1398,Alia,Asead,alia.asead@mail.com,Tel: 5281025661,Smartwatch,Huawei Watch,Huawei Watch GT 2e,P598,3.0,129.0,11.61,True
13816,13813.0,17/6/2023,USA,New York,ny02,40.7312,-73.9998,Dalia,Alasfar,dalia.alasfar@mail.com,Tel: 5807475891,Gaming Console,Nintendo Switch,Nintendo Switch Pro,Y998,1.0,399.0,27.93,True
13817,13814.0,17/6/2023,USA,Las Vegas,lv01,36.1699,-115.1398,Rannym,Alabth,rannym.alabth@mail.com,Tel: 5051906873,Smartwatch,Apple Watch,Apple Watch Series 7,Z227,2.0,399.0,23.94,True
13818,13815.0,17/6/2023,United Arab Emirates,Abu Dhabi,ad02,24.4764,54.3705,Muhamad,Ahmad,muhamad.ahmad@mail.com,Tel: 5363566982,Smart Speaker,Google Nest,Nest Audio,A259,1.0,99.0,0.99,True
13819,13816.0,17/6/2023,Saudi Arabia,Dammam,dm01,26.3927,49.9777,Jawaher,Alsaedi,jawaher.alsaedi@mail.com,Tel: 5940035953,VR Headset,HTC Vive,HTC Vive Pro,Q832,1.0,799.0,79.9,False
13820,13817.0,17/6/2023,USA,Las Vegas,lv01,36.1699,-115.1398,Muhamad,Qaziyha,muhamad.qaziyha@mail.com,Tel: 5092550567,Fitness Tracker,Amazfit GTR,Amazfit GTR 2e,L043,1.0,99.0,3.96,True
13821,13818.0,17/6/2023,France,Paris,ps02,48.8566,2.3522,Sarih,Alhabis,sarih.alhabis@mail.com,Tel: 5257667396,Smartphone,OnePlus,OnePlus 9 Pro,T351,1.0,899.0,71.92,True
13822,13819.0,17/6/2023,USA,New York,ny02,40.7312,-73.9998,Bayan,Almisri,bayan.almisri@mail.com,Tel: 5045564894,Headphones,Bose SoundSport,Bose SoundSport Wireless,T402,1.0,129.0,2.58,True
13823,13820.0,17/6/2023,Saudi Arabia,Riyadh,rd01,24.7136,46.6753,Basil,Asamh tubae,basil.asamh tubae@mail.com,Tel: 5691896096,Smart Speaker,Google Nest Hub,Google Nest Hub Max,Y716,1.0,229.0,6.87,False
13824,13821.0,17/6/2023,Syria,Damascus,ds02,33.5146,36.3084,Jablah,Dahadal,jablah.dahadal@mail.com,Tel: 5139030723,Digital Camera,Canon EOS,Canon EOS M50 Mark II,N507,2.0,649.0,116.82,False
13825,13822.0,17/6/2023,Saudi Arabia,Jeddah,jd03,21.4858,39.1925,Muhamad,Alnisrin,muhamad.alnisrin@mail.com,Tel: 5401930430,Laptop,Lenovo ThinkPad,ThinkPad X1 Carbon,J885,1.0,1499.0,119.92,True
13826,13823.0,17/6/2023,Saudi Arabia,Jeddah,jd03,21.4858,39.1925,Muhamad,Aywbi,muhamad.aywbi@mail.com,Tel: 5136561986,Smartphone,Samsung Galaxy,Galaxy A72,X906,1.0,499.0,19.96,True
13827,13824.0,17/6/2023,USA,New York,ny03,40.7498,-73.9814,Fadi,Alaya,fadi.alaya@mail.com,Tel: 5886153919,Smart Speaker,Amazon Echo Show,Amazon Echo Show 10 (3rd Gen),Z817,2.0,249.0,39.84,True
13828,13825.0,17/6/2023,Syria,Damascus,ds02,33.5146,36.3084,Rinah,Turkmany,rinah.turkmany@mail.com,Tel: 5135340846,Laptop,Acer Swift,Acer Swift 3,T402,1.0,699.0,27.96,True
13829,13826.0,17/6/2023,Morocco,Casablanca,cs01,33.5731,7.5898,Bisam,Alshueranii,bisam.alshueranii@mail.com,Tel: 5985098473,Smartwatch,Garmin Venu,Garmin Venu 2S,Y446,1.0,349.0,13.96,False
13830,13827.0,17/6/2023,USA,Las Vegas,lv01,36.1699,-115.1398,Iin,Mius,iin.mius@mail.com,Tel: 5842618308,Laptop,ASUS ROG,ASUS ROG Flow Z13,R143,1.0,2499.0,224.91,False
13831,13828.0,17/6/2023,Saudi Arabia,Jeddah,jd02,21.4858,39.1925,Iin,Eurman,iin.eurman@mail.com,Tel: 5509676130,Laptop,ASUS ROG,ASUS ROG Strix G15,R021,1.0,1099.0,76.93,False
13832,13829.0,17/6/2023,United Arab Emirates,Abu Dhabi,ad02,24.4764,54.3705,Eala,Shams,eala.shams@mail.com,Tel: 5444031628,VR Headset,HP Reverb,HP Reverb G2,F693,1.0,599.0,0.0,True
13833,13830.0,17/6/2023,France,Paris,ps02,48.8566,2.3522,Alaa,Alghumyan,alaa.alghumyan@mail.com,Tel: 5437529706,Smart Speaker,Google Nest Hub,Google Nest Hub (2nd Gen),Z612,2.0,99.0,13.86,True
13834,13831.0,17/6/2023,USA,Washington,wh01,38.9072,-77.0369,Razzan,Alqatish,razzan.alqatish@mail.com,Tel: 5452206279,Smartphone,Xiaomi Mi,Xiaomi Mi 11 Lite,C787,1.0,249.0,17.43,True
13835,13832.0,17/6/2023,Saudi Arabia,Riyadh,rd01,24.7136,46.6753,Abd alruhmin,Mansur,abd alruhmin.mansur@mail.com,Tel: 5254965320,Laptop,Lenovo ThinkPad,ThinkPad X13,S691,2.0,999.0,39.96,True
13836,13833.0,17/6/2023,Saudi Arabia,Jeddah,jd02,21.4858,39.1925,Ahmad,Suirkili,ahmad.suirkili@mail.com,Tel: 5097464301,Smartwatch,Fossil Gen,Fossil Gen 5E,Z398,1.0,199.0,15.92,True
13837,13834.0,17/6/2023,Syria,Damascus,ds02,33.5146,36.3084,Muhamad,Farahat,muhamad.farahat@mail.com,Tel: 5251644988,Fitness Tracker,Garmin Approach,Garmin Approach S12,K012,11.0,199.0,218.9,True
13838,13835.0,17/6/2023,Saudi Arabia,Aseer,as01,18.2311,42.5004,Rim,Eubayd,rim.eubayd@mail.com,Tel: 5504732008,Smartwatch,Garmin Forerunner,Garmin Forerunner 55,X583,1.0,199.0,15.92,False
13839,13836.0,17/6/2023,USA,Washington,wh01,38.9072,-77.0369,Iin,Alqutb,iin.alqutb@mail.com,Tel: 5993578516,Digital Camera,Fujifilm X Series,Fujifilm X-T4,Q149,1.0,1699.0,50.97,True
13840,13837.0,17/6/2023,Saudi Arabia,Jeddah,jd03,21.4858,39.1925,Alyida,Shaykh janid,alyida.shaykh janid@mail.com,Tel: 5433872710,Gaming Console,Sony PlayStation,PlayStation 5,Z125,1.0,499.0,14.97,True
13841,13838.0,17/6/2023,Egypt,Asyut,at01,27.1809,31.1837,Kinda,Brnbu,kinda.brnbu@mail.com,Tel: 5767563726,Smartwatch,Huawei Watch,Huawei Watch GT 3,J885,2.0,249.0,19.92,True
13842,13839.0,17/6/2023,United Arab Emirates,Abu Dhabi,ad01,24.4539,54.3773,Hasan,Khayr,hasan.khayr@mail.com,Tel: 5159277093,Fitness Tracker,Garmin Vivosmart,Garmin Vivosmart HR,L865,1.0,79.0,0.0,False
13843,13840.0,17/6/2023,USA,Las Vegas,lv01,36.1699,-115.1398,Iin,Ahmid,iin.ahmid@mail.com,Tel: 5004101283,Digital Camera,Panasonic Lumix,Panasonic Lumix ZS200,E301,2.0,799.0,0.0,False
13844,13841.0,17/6/2023,Egypt,Cairo,cr02,30.0444,31.2357,Dia,Qbany,dia.qbany@mail.com,Tel: 5420921507,Smartwatch,Apple Watch,Apple Watch SE,Y493,2.0,279.0,16.74,True
13845,13842.0,17/6/2023,Saudi Arabia,Aseer,as01,18.2311,42.5004,Muhamad,Quidr,muhamad.quidr@mail.com,Tel: 5502892754,VR Headset,Oculus Quest,Oculus Quest 2 (64GB),H903,12.0,299.0,71.76,False
13846,13843.0,17/6/2023,USA,Las Vegas,lv01,36.1699,-115.1398,Eala,Red,eala.red@mail.com,Tel: 5540591852,Fitness Tracker,Fitbit Versa,Fitbit Versa 3,Y590,2.0,229.0,32.06,True
13847,13844.0,17/6/2023,Syria,Aleppo,al01,36.2021,37.1343,Abdalrhmin,Almuhamad,abdalrhmin.almuhamad@mail.com,Tel: 5705674100,Digital Camera,Fujifilm X Series,Fujifilm X-T4,B608,2.0,1699.0,67.96,True
13848,13845.0,17/6/2023,Saudi Arabia,Jeddah,jd02,21.4858,39.1925,Abd almalik,Musuh,abd almalik.musuh@mail.com,Tel: 5431710949,Fitness Tracker,Xiaomi Mi Band,Xiaomi Mi Band 5,N710,1.0,29.0,2.9,False
13849,13846.0,17/6/2023,Morocco,Casablanca,cs01,33.5731,7.5898,Amir,Zueitr,amir.zueitr@mail.com,Tel: 5905402643,Headphones,Sony WH,Sony WH-1000XM4,V819,1.0,349.0,34.9,True
13850,13847.0,17/6/2023,USA,New York,ny01,40.7128,-74.006,Fadi,Almunzilijiu,fadi.almunzilijiu@mail.com,Tel: 5493498126,Tablet,Amazon Fire HD,Amazon Fire HD 8 Plus,N259,1.0,129.0,5.16,True
13851,13848.0,17/6/2023,USA,Las Vegas,lv01,36.1699,-115.1398,Ranya,Husu,ranya.husu@mail.com,Tel: 5115228509,Smartwatch,Samsung Gear,Samsung Gear Fit 4,L025,1.0,199.0,9.95,True
13852,13849.0,17/6/2023,USA,New York,ny01,40.7128,-74.006,Alia,Alealbi,alia.alealbi@mail.com,Tel: 5213676256,Digital Camera,Canon EOS R Series,Canon EOS R,G327,1.0,1299.0,77.94,False
13853,13850.0,17/6/2023,Syria,Homs,hs01,34.7326,36.7136,Razan,Altibae,razan.altibae@mail.com,Tel: 5551944262,Headphones,Jabra Elite,Jabra Elite 75t,L028,1.0,179.0,5.37,True
13854,13851.0,17/6/2023,Morocco,Casablanca,cs01,33.5731,7.5898,Abdalhai,Bajubuj,abdalhai.bajubuj@mail.com,Tel: 5565002219,Gaming Console,Nintendo Switch,Nintendo Switch Lite,R820,1.0,199.0,9.95,True
13855,13852.0,17/6/2023,Syria,Damascus,ds01,33.5138,36.2765,Dijwar,Almisri,dijwar.almisri@mail.com,Tel: 5855979390,Smartphone,Apple iPhone,iPhone SE,J694,2.0,399.0,15.96,True
13856,13853.0,17/6/2023,Saudi Arabia,Riyadh,rd01,24.7136,46.6753,Asf,Alrifaei,asf.alrifaei@mail.com,Tel: 5188465060,Smartphone,Apple iPhone,iPhone 13 Pro Max,S855,1.0,1299.0,90.93,True
13857,13854.0,17/6/2023,Morocco,Casablanca,cs01,33.5731,7.5898,Fatir,Aldhahabi,fatir.aldhahabi@mail.com,Tel: 5216857503,Smartwatch,Huawei Watch,Huawei Watch Fit 2 Pro,X583,1.0,129.0,7.74,False
13858,13855.0,17/6/2023,USA,New York,ny02,40.7312,-73.9998,Muhamad,Faris,muhamad.faris@mail.com,Tel: 5614004098,Smart Speaker,Harman Kardon,Harman Kardon Citation,F792,1.0,199.0,19.9,False
13859,13856.0,18/6/2023,USA,Las Vegas,lv02,36.1673,-115.1492,Hind,Khitab,hind.khitab@mail.com,Tel: 5828499264,Fitness Tracker,Xiaomi Mi Band,Xiaomi Mi Band 6,Y332,1.0,39.0,1.17,True
13860,13857.0,18/6/2023,United Arab Emirates,Abu Dhabi,ad02,24.4764,54.3705,Zahir,Zueitr,zahir.zueitr@mail.com,Tel: 5502456024,VR Headset,HTC Vive Pro,HTC Vive Pro 2,F786,3.0,1099.0,32.97,False
13861,13858.0,18/6/2023,Syria,Damascus,ds02,33.5146,36.3084,Abd alruhmin,Alaleppoy,abd alruhmin.alaleppoy@mail.com,Tel: 5480345637,Digital Camera,Canon EOS,Canon EOS M50 Mark II,S177,1.0,649.0,19.47,False
13862,13859.0,18/6/2023,Morocco,Casablanca,cs01,33.5731,7.5898,Muhamad,Alsyqly,muhamad.alsyqly@mail.com,Tel: 5185359242,Smartwatch,Garmin Forerunner,Garmin Forerunner 55,K140,1.0,199.0,3.98,True
13863,13860.0,18/6/2023,Saudi Arabia,Riyadh,rd03,24.7743,46.7386,Zayn,Alriys,zayn.alriys@mail.com,Tel: 5538327115,Tablet,Amazon Fire HD,Amazon Fire HD 8,W336,1.0,89.0,8.01,False
13864,13861.0,18/6/2023,USA,Washington,wh01,38.9072,-77.0369,Sultan,Shakir,sultan.shakir@mail.com,Tel: 5385925735,Smart Speaker,Amazon Echo,Echo Dot (4th Gen),W206,1.0,49.0,1.47,True
13865,13862.0,18/6/2023,France,Paris,ps02,48.8566,2.3522,Abd allah,Altibae,abd allah.altibae@mail.com,Tel: 5057710700,Digital Camera,Fujifilm X Series,Fujifilm X-T4,Y716,1.0,1699.0,33.98,True
13866,13863.0,18/6/2023,Saudi Arabia,Aseer,as01,18.2311,42.5004,Alaa,Alasfar,alaa.alasfar@mail.com,Tel: 5888821671,Headphones,Bose QuietComfort,QC45,I561,1.0,349.0,24.43,True
13867,13864.0,18/6/2023,United Arab Emirates,Abu Dhabi,ad01,24.4539,54.3773,Safa,Alaleppoy,safa.alaleppoy@mail.com,Tel: 5909186881,Laptop,Lenovo Legion,Lenovo Legion 5,B206,1.0,1099.0,76.93,False
13868,13865.0,18/6/2023,Syria,Damascus,ds02,33.5146,36.3084,Emar,Allibad,emar.allibad@mail.com,Tel: 5488645053,VR Headset,HTC Vive,HTC Vive Cosmos Elite,U372,1.0,899.0,26.97,True
13869,13866.0,18/6/2023,USA,Washington,wh01,38.9072,-77.0369,Ayham,Alyusif,ayham.alyusif@mail.com,Tel: 5105592461,VR Headset,Pimax Vision,Pimax Vision 8KX,W206,1.0,999.0,19.98,True
13870,13867.0,18/6/2023,Saudi Arabia,Jeddah,jd02,21.4858,39.1925,Rahaf,Dib,rahaf.dib@mail.com,Tel: 5314034524,Smartphone,Samsung Galaxy,Galaxy S21 Ultra,G327,1.0,1199.0,35.97,False
13871,13868.0,18/6/2023,France,Paris,ps01,48.8566,2.3522,Ehab,Alhindi,ehab.alhindi@mail.com,Tel: 5555717543,Smart Speaker,Sonos One,Sonos One SL,C854,1.0,179.0,12.53,True
13872,13869.0,18/6/2023,Egypt,Cairo,cr03,30.0444,31.2357,Basil,Alsaed,basil.alsaed@mail.com,Tel: 5009242845,Smartwatch,Garmin Forerunner,Garmin Forerunner 945,O867,3.0,599.0,107.82,True
13873,13870.0,18/6/2023,Saudi Arabia,Jeddah,jd02,21.4858,39.1925,Hikamat,Aljabaan,hikamat.aljabaan@mail.com,Tel: 5182393130,Smartphone,Oppo Find,Oppo Find X4 Pro,N658,1.0,899.0,80.91,True
13874,13871.0,18/6/2023,USA,Las Vegas,lv01,36.1699,-115.1398,Eala,Rashwani,eala.rashwani@mail.com,Tel: 5118504689,VR Headset,HTC Vive,HTC Vive Focus 3,U290,1.0,799.0,79.9,True
13875,13872.0,18/6/2023,Syria,Homs,hs01,34.7326,36.7136,Muhamad,Almaseud,muhamad.almaseud@mail.com,Tel: 5384298979,Gaming Console,Microsoft Xbox,Xbox Series X,V535,1.0,499.0,4.99,True
13876,13873.0,18/6/2023,USA,New York,ny02,40.7312,-73.9998,Muhamad,Almawsiliu,muhamad.almawsiliu@mail.com,Tel: 5119300267,Laptop,HP Envy,Envy x360,G475,1.0,899.0,53.94,True
13877,13874.0,18/6/2023,Saudi Arabia,Riyadh,rd03,24.7743,46.7386,Muhamad,Alajw,muhamad.alajw@mail.com,Tel: 5704727309,Tablet,Amazon Fire,Amazon Fire HD 10,L106,7.0,149.0,73.01,True
13878,13875.0,18/6/2023,USA,New York,ny01,40.7128,-74.006,Abdalhai,Basil,abdalhai.basil@mail.com,Tel: 5540116840,VR Headset,HTC Vive,HTC Vive Focus 3,C192,1.0,799.0,23.97,True
13879,13876.0,18/6/2023,France,Paris,ps01,48.8566,2.3522,Ranya,Alsyd ahmad,ranya.alsyd ahmad@mail.com,Tel: 5246233011,Smart Speaker,Google Nest Hub,Google Nest Hub Max,R252,1.0,229.0,13.74,False
13880,13877.0,18/6/2023,Egypt,Asyut,at01,27.1809,31.1837,Bushraa,Kiali,bushraa.kiali@mail.com,Tel: 5498114874,Gaming Console,Sony PlayStation,PlayStation 3,E945,4.0,199.0,55.72,True
